"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS04220",1244.65687102561,0.745871054329394,0.135382501625122,3.74176754773977e-09,9.22427043290629e-08
"ACX60_RS03425",141.018733550165,-1.06401541469401,0.19571271012235,3.89931443518885e-09,9.54350194857011e-08
"ACX60_RS17000",9812.19461979749,-0.462575472674392,0.082739014424808,4.9721548095604e-09,1.20823361872318e-07
"ACX60_RS17435",1112.57730109808,0.540416627982895,0.0976876312978278,5.62046130916012e-09,1.35608577118885e-07
"ACX60_RS01590",472.25057652204,0.64322387843832,0.117499134463052,5.87711147274071e-09,1.40802346691999e-07
"ACX60_RS08200",53501.659785875,-0.447924565014271,0.0807717842225755,6.18835709960726e-09,1.47222313656391e-07
"ACX60_RS12945",369.130413232859,0.937350585797629,0.174393065266013,6.48528690511135e-09,1.53214903133256e-07
"ACX60_RS00790",18596.4000595144,0.51857181682105,0.0940163574429351,6.69386073711195e-09,1.57051822259689e-07
"ACX60_RS05160",1299.80922674429,0.55982077943969,0.102007743835448,6.74363781051826e-09,1.5713599884509e-07
"ACX60_RS03050",901.397832174715,0.537442857762034,0.0977517471225082,6.79608594068163e-09,1.57280846055775e-07
"ACX60_RS11370",358.123000135807,0.774843885365577,0.14359848110695,7.02752240750035e-09,1.61538048853488e-07
"ACX60_RS17755",6743.41307435355,0.452260059868404,0.0817692751221888,7.12194662994199e-09,1.6260981500042e-07
"ACX60_RS15640",2768.18274035681,0.62738084328555,0.115187922254759,7.458010872169e-09,1.69147686580793e-07
"ACX60_RS01805",2000.49812683967,-0.555988092827485,0.102128831289505,8.59924222705221e-09,1.93739218916766e-07
"ACX60_RS15665",3754.22215577925,0.46148449486029,0.0841668421779443,9.70915830365993e-09,2.17306293085862e-07
"ACX60_RS00800",1983.4252140788,0.429211598810899,0.0784263182702354,1.13693179185816e-08,2.52800127836696e-07
"ACX60_RS00850",8506.19607260558,0.565002624711526,0.104965065580096,1.19798578017841e-08,2.64645949621232e-07
"ACX60_RS15690",1861.74728716613,0.714826892750393,0.134495681468295,1.21354245636796e-08,2.66352995907343e-07
"ACX60_RS10205",232.452106299232,-0.842150169166729,0.16000039504047,1.3036634761761e-08,2.84298919612249e-07
"ACX60_RS10365",2985.73424193333,0.449764685953123,0.082321505969916,1.33929857015358e-08,2.90209792080413e-07
"ACX60_RS17830",12798.9171819229,0.406005231080902,0.0745809602550641,1.38516686604279e-08,2.9824922014415e-07
"ACX60_RS00765",4928.48353690905,0.626346578006511,0.118389637847676,1.45459769467853e-08,3.11229016182161e-07
"ACX60_RS13570",3591.01562119736,-0.486242292962407,0.0904185263377939,1.57234036224599e-08,3.34318869522553e-07
"ACX60_RS06605",748.577594937733,0.691965582684815,0.131839980045979,1.82569635111652e-08,3.85777576801142e-07
"ACX60_RS06515",1362.08679407517,0.633121074747911,0.121337059326153,2.48430199895055e-08,5.21703419779615e-07
"ACX60_RS06765",1281.04543837473,0.578755966028273,0.110483763733605,2.51940475951716e-08,5.25829140605974e-07
"ACX60_RS09000",311.55342484835,-0.732662318099562,0.141839104779972,2.56974911438665e-08,5.3306624921606e-07
"ACX60_RS07960",4504.73541781208,-0.5294234819165,0.099830049891023,2.61900736418909e-08,5.39991700180078e-07
"ACX60_RS15635",10731.1770160718,0.491369315340657,0.093141432622171,2.75118759127803e-08,5.63827722019751e-07
"ACX60_RS17740",4742.81337526974,0.463149414799387,0.0880040803570496,3.30012162734564e-08,6.72276274025742e-07
"ACX60_RS06655",160.25538237502,1.04823604689649,0.208656825383145,3.59426504132552e-08,7.27838670868417e-07
"ACX60_RS15430",5413.09551378347,1.22110292995152,0.243468540204771,3.64363596562914e-08,7.33470387873983e-07
"ACX60_RS00770",6938.39272517494,0.4682050963711,0.0895950576718429,3.99787329824301e-08,8.00044997683689e-07
"ACX60_RS04590",5907.81933967982,0.465660571519039,0.0893132129699803,4.20420418828596e-08,8.3641535956426e-07
"ACX60_RS17730",2784.59217813178,-0.549570148154879,0.107403204691706,4.68016469010015e-08,9.25693039286089e-07
"ACX60_RS16640",44.3198898843693,1.83974323203146,0.373915135645654,4.85253305125566e-08,9.54238002333628e-07
"ACX60_RS13990",322.618677239981,0.740798988458341,0.14687924277612,4.92720761043706e-08,9.63354039695798e-07
"ACX60_RS17820",10846.4597338399,0.428226589509688,0.0822176877794787,5.24413398380512e-08,1.01945964645171e-06
"ACX60_RS20070",80.2482643472399,-1.26239241788974,0.256084592691008,5.31520778891545e-08,1.02740550556195e-06
"ACX60_RS17915",1297.22256994185,0.67453222792034,0.134973426948484,5.60486703255195e-08,1.07727444320575e-06
"ACX60_RS08645",557.476859719052,0.980603762400482,0.19844348448715,5.90170538282381e-08,1.12795515238015e-06
"ACX60_RS17320",40036.6341660652,-0.478969486034442,0.094048664851135,6.94112664702517e-08,1.31920183537316e-06
"ACX60_RS02390",1596.86812806622,0.479495010364684,0.0929963229763125,7.2205346635916e-08,1.36468105141881e-06
"ACX60_RS17825",2562.98766424178,0.476229958924998,0.0933436070814861,7.26428338545895e-08,1.36536420316748e-06
"ACX60_RS14190",558.062695242883,0.661779471870331,0.13284704076706,7.78149741951236e-08,1.45454144072423e-06
"ACX60_RS14320",547.391607692426,-0.634505682256882,0.127250379995992,8.0851436255233e-08,1.50304145431859e-06
"ACX60_RS04855",3892.21954004159,0.501802831608447,0.0992286704595235,8.48503516378138e-08,1.56880921886871e-06
"ACX60_RS04495",6642.84389384805,0.520649168831623,0.10328429810187,8.80317423484033e-08,1.61883236469875e-06
"ACX60_RS04490",1442.47861492773,-0.460171667626123,0.0910123850482242,9.67464176903974e-08,1.7695231880792e-06
"ACX60_RS13455",2321.11157599765,-0.616144751045898,0.124370671235018,9.92762136251627e-08,1.80608384359788e-06
"ACX60_RS02915",387.31372078695,-0.880536508136817,0.181964334581082,1.09214960426786e-07,1.97136464647373e-06
"ACX60_RS08985",116.199943183915,-1.10953641682341,0.231102262546659,1.09520258137429e-07,1.97136464647373e-06
"ACX60_RS01495",4974.14644177368,0.358169138526082,0.0704944770403341,1.2087945475771e-07,2.16437844781963e-06
"ACX60_RS13005",5494.29235655514,-0.592380399128443,0.120544755811219,1.29447915547835e-07,2.30566391986249e-06
"ACX60_RS03725",1453.95788913235,-0.462895178452637,0.0929080506535146,1.40517186808996e-07,2.48978890377189e-06
"ACX60_RS15685",828.946140032579,0.776280615965759,0.161293291527293,1.46932456536275e-07,2.5899700369762e-06
"ACX60_RS15105",2058.80095926048,0.501814782888378,0.102057400323752,1.48883866004355e-07,2.61083975333411e-06
"ACX60_RS04845",654.756805327797,0.577783927377706,0.117995900407723,1.52333221009871e-07,2.65762880961837e-06
"ACX60_RS07355",1571.84990439687,0.444311594308036,0.0893014283704729,1.62626670947647e-07,2.82273436001988e-06
"ACX60_RS01240",3396.41840399559,0.688419888825834,0.142948018842694,1.71928251916119e-07,2.96903509146516e-06
"ACX60_RS03265",2200.42500562864,0.445220381956727,0.090008818905419,2.00088554930032e-07,3.43788517107055e-06
"ACX60_RS17275",1013.96724967282,-0.518654475224253,0.106503380743007,2.0220500573199e-07,3.45679110301623e-06
"ACX60_RS05395",2813.88854272787,0.390763572633128,0.0778261499426351,2.09336579718386e-07,3.56081522100974e-06
"ACX60_RS01930",1061.92461268965,0.531851843441238,0.110006155557633,2.36062953540921e-07,3.99545357187171e-06
"ACX60_RS07725",30105.0591398021,-0.529980290902377,0.109803152185489,2.41371641111869e-07,4.06508080724049e-06
"ACX60_RS00860",2913.75894257085,0.517887304301089,0.107203317077379,2.536623127424e-07,4.25103048251057e-06
"ACX60_RS04300",373.247191334655,-0.711507193733756,0.150804914870969,2.62093986986832e-07,4.37080266533923e-06
"ACX60_RS03675",2968.00274367844,0.409416634483019,0.0835574244137347,2.9222690402128e-07,4.84954110966046e-06
"ACX60_RS06060",6268.36213288541,0.390304721744921,0.0799356015333016,3.17815375661183e-07,5.24858207766673e-06
"ACX60_RS00565",1639.22295110477,0.448590025376993,0.0931364111234917,3.51301537179114e-07,5.77356439363935e-06
"ACX60_RS00760",1197.4419720958,0.494890973377425,0.103826798047083,3.75721340364811e-07,6.14521153808214e-06
"ACX60_RS17325",39912.1126235629,-0.432624829685367,0.0909712163812775,3.96108827171739e-07,6.44766617243184e-06
"ACX60_RS07215",444.486077074016,-0.611262215659635,0.131317983285886,4.36978414465559e-07,7.07905031434206e-06
"ACX60_RS04585",7725.76833133896,0.596846296031619,0.128501107393274,4.86911168450786e-07,7.85057722781788e-06
"ACX60_RS10575",85.2466261721765,-1.26931041321875,0.286604527207534,5.6278367981527e-07,9.03108527703561e-06
"ACX60_RS00885",2339.71676292625,0.483901185506582,0.102866339681107,5.875758219166e-07,9.38466171906232e-06
"ACX60_RS03965",7837.94859714581,-0.439662342487007,0.0933019771635625,5.96626146524472e-07,9.48468294615073e-06
"ACX60_RS17445",1275.54205963005,0.557563592148621,0.120618765544075,6.11599117063608e-07,9.67076382005572e-06
"ACX60_RS08945",945.754761326933,-0.554557282061236,0.120026860685115,6.14016750479729e-07,9.67076382005572e-06
"ACX60_RS07965",6383.50719010562,-0.340135251625799,0.0710346626720764,6.25553225226534e-07,9.80706024064825e-06
"ACX60_RS00445",10978.8576778577,0.526462935906212,0.114125514270626,7.09430787696869e-07,1.10710254116732e-05
"ACX60_RS05155",18129.4479419685,0.386936350293558,0.0820993019160131,7.94770084546126e-07,1.23461544640453e-05
"ACX60_RS13190",1850.21448197168,0.414018675465309,0.0885752627406241,8.02487228169306e-07,1.24093706828726e-05
"ACX60_RS11300",415.542287852532,-0.624611443623102,0.138269297004877,8.2335390739767e-07,1.26744343573162e-05
"ACX60_RS07985",2426.55372401714,0.57478614828579,0.126939499974033,8.64248186982715e-07,1.32440195140324e-05
"ACX60_RS13110",543.285938302185,-0.70682773983593,0.158600908443142,9.11331386853986e-07,1.38588616102181e-05
"ACX60_RS10570",99.5069558897887,-1.27258082281198,0.294235796383164,9.12517636886791e-07,1.38588616102181e-05
"ACX60_RS01520",10606.7563519427,0.444614264518046,0.0962321651856686,9.31550208885067e-07,1.40850391583422e-05
"ACX60_RS10360",6755.08780781429,0.362203951617765,0.0772704508192963,9.45179304106628e-07,1.42278760733219e-05
"ACX60_RS04245",1549.73774023489,0.59994818533114,0.133539357347045,1.00787818594858e-06,1.51048528132029e-05
"ACX60_RS14965",1304.19325603544,0.585026409676057,0.130114458946339,1.0134170359626e-06,1.51212489313367e-05
"ACX60_RS12235",1294.97423208627,0.446165425974235,0.0972963133952729,1.08124093704342e-06,1.60628020428896e-05
"ACX60_RS17870",2418.54179308548,0.398383520962438,0.0862847422001882,1.12844671756533e-06,1.66911988398141e-05
"ACX60_RS11975",1760.38941868599,0.416107721424143,0.0901782268875249,1.14454546977077e-06,1.68560332820787e-05
"ACX60_RS03720",1686.82618903301,-0.451011900001234,0.0988109384138317,1.15924286132837e-06,1.69988974751685e-05
"ACX60_RS13940",1228.32244302177,0.568735278411908,0.127221875205249,1.21798745721758e-06,1.77836623581726e-05
"ACX60_RS03875",1052.45556310671,0.48015269637028,0.106011979457626,1.26085028218039e-06,1.8330823333238e-05
"ACX60_RS04760",1058.51959193508,-0.584094058076844,0.131544654021882,1.32178725851825e-06,1.91349798020386e-05
"ACX60_RS05955",2543.13281069787,0.399320066058304,0.0872127741211769,1.35237685494595e-06,1.949485618867e-05
"ACX60_RS15855",3446.29545558938,-0.530951447920691,0.118944417243921,1.36552900465499e-06,1.96013910288451e-05
"ACX60_RS13380",2381.18477284957,0.502397139129213,0.111832137543059,1.38775107296271e-06,1.97645983222571e-05
"ACX60_RS07730",9111.91466458205,-0.547452859613551,0.123341208353443,1.38851822428555e-06,1.97645983222571e-05
"ACX60_RS03210",773.90931283771,-0.458458557209284,0.101693598044727,1.46117606826336e-06,2.07121707676331e-05
"ACX60_RS06760",1099.43942381796,0.461883068632511,0.102465422821082,1.47009746366198e-06,2.07455266086e-05
"ACX60_RS14065",2868.28265174249,-0.49995371460099,0.111813489503853,1.475725290794e-06,2.07455266086e-05
